serviceName,duration
master-thesis-app-1,13604
master-thesis-app-1,11982
master-thesis-app-1,10889
master-thesis-app-1,7844
master-thesis-app-1,8542
master-thesis-app-1,13909
master-thesis-app-1,8292
master-thesis-app-1,8961
master-thesis-app-1,14615
master-thesis-app-1,11097
master-thesis-app-1,13773
master-thesis-app-1,9760
master-thesis-app-1,12085
master-thesis-app-1,5894
master-thesis-app-1,10558
master-thesis-app-1,8742
master-thesis-app-1,10971
master-thesis-app-1,7794
master-thesis-app-1,10947
master-thesis-app-1,11136
master-thesis-app-1,9842
master-thesis-app-1,7001
master-thesis-app-1,10957
master-thesis-app-1,8284
master-thesis-app-1,10879
master-thesis-app-1,8615
master-thesis-app-1,12227
master-thesis-app-1,9973
master-thesis-app-1,12427
master-thesis-app-1,7040
master-thesis-app-1,11937
master-thesis-app-1,10073
master-thesis-app-1,12555
master-thesis-app-1,8792
master-thesis-app-1,11966
master-thesis-app-1,10930
master-thesis-app-1,9820
master-thesis-app-1,6861
master-thesis-app-1,10630
master-thesis-app-1,10554
master-thesis-app-1,10152
master-thesis-app-1,11325
master-thesis-app-1,11949
master-thesis-app-1,12673
master-thesis-app-1,7157
master-thesis-app-1,8621
master-thesis-app-1,11525
master-thesis-app-1,10721
master-thesis-app-1,6824
master-thesis-app-1,10248
master-thesis-app-1,10416
master-thesis-app-1,10902
master-thesis-app-1,7044
master-thesis-app-1,14978
master-thesis-app-1,9551
master-thesis-app-1,10508
master-thesis-app-1,10793
master-thesis-app-1,12448
master-thesis-app-1,17819
master-thesis-app-1,15272
master-thesis-app-1,12209
master-thesis-app-1,9732
master-thesis-app-1,8621
master-thesis-app-1,11625
master-thesis-app-1,11327
master-thesis-app-1,10496
master-thesis-app-1,7745
master-thesis-app-1,11427
master-thesis-app-1,10980
master-thesis-app-1,9362
master-thesis-app-1,6924
master-thesis-app-1,10244
master-thesis-app-1,10735
master-thesis-app-1,6300
master-thesis-app-1,6432
master-thesis-app-1,9350
master-thesis-app-1,12568
master-thesis-app-1,10547
master-thesis-app-1,7640
master-thesis-app-1,8252
master-thesis-app-1,9981
master-thesis-app-1,9282
master-thesis-app-1,6805
master-thesis-app-1,11661
master-thesis-app-1,11126
master-thesis-app-1,10755
master-thesis-app-1,6429
master-thesis-app-1,12150
master-thesis-app-1,11324
master-thesis-app-1,10212
master-thesis-app-1,10516
master-thesis-app-1,12569
master-thesis-app-1,12565
master-thesis-app-1,9053
master-thesis-app-1,10782
master-thesis-app-1,10489
master-thesis-app-1,11400
master-thesis-app-1,8979
master-thesis-app-1,6924
master-thesis-app-1,10413
master-thesis-app-1,11160
master-thesis-app-1,7647
master-thesis-app-1,11928
master-thesis-app-1,12958
master-thesis-app-1,12062
master-thesis-app-1,6769
master-thesis-app-1,11417
master-thesis-app-1,10712
master-thesis-app-1,9052
master-thesis-app-1,11422
master-thesis-app-1,13133
master-thesis-app-1,8577
master-thesis-app-1,9056
master-thesis-app-1,7515
master-thesis-app-1,10631
master-thesis-app-1,10895
master-thesis-app-1,6980
master-thesis-app-1,12908
master-thesis-app-1,9853
master-thesis-app-1,11039
master-thesis-app-1,7025
master-thesis-app-1,12121
master-thesis-app-1,11599
master-thesis-app-1,9729
master-thesis-app-1,11317
master-thesis-app-1,15363
master-thesis-app-1,10795
master-thesis-app-1,7465
master-thesis-app-1,11350
master-thesis-app-1,8619
master-thesis-app-1,16341
master-thesis-app-1,9635
master-thesis-app-1,13958
master-thesis-app-1,14370
master-thesis-app-1,10565
master-thesis-app-1,7712
master-thesis-app-1,10853
master-thesis-app-1,12917
master-thesis-app-1,9890
master-thesis-app-1,9977
master-thesis-app-1,13794
master-thesis-app-1,13573
master-thesis-app-1,6515
master-thesis-app-1,10734
master-thesis-app-1,10896
master-thesis-app-1,9604
master-thesis-app-1,10677
master-thesis-app-1,13297
master-thesis-app-1,12097
master-thesis-app-1,10649
master-thesis-app-1,10345
master-thesis-app-1,12990
master-thesis-app-1,12518
master-thesis-app-1,7434
master-thesis-app-1,13824
master-thesis-app-1,12621
master-thesis-app-1,11877
master-thesis-app-1,11217
master-thesis-app-1,20332
master-thesis-app-1,7933
master-thesis-app-1,9998
master-thesis-app-1,11402
master-thesis-app-1,10536
